node,adap_betweenness,adap_degree,betweenness,degree,random,seamless_mavg
128,0.5412090163934427,0.7610040983606557,0.7028688524590164,0.6885245901639344,0.478094262295082,0.7124805327868853
129,0.5225409836065574,0.6836680327868853,0.8319672131147542,0.8258196721311476,0.5234426229508197,0.6259620901639346
130,0.8171106557377049,0.7415368852459017,0.4487704918032787,0.4733606557377049,0.4980532786885246,0.7240071721311475
131,0.8126024590163935,0.7542213114754098,0.8463114754098361,0.7377049180327869,0.5154303278688525,0.7663852459016394
132,0.33401639344262296,0.318094262295082,0.3831967213114754,0.49180327868852464,0.5196516393442623,0.34372745901639346
133,0.8227663934426229,0.7449590163934428,0.7868852459016393,0.5942622950819673,0.48104508196721313,0.779513319672131
134,0.16803278688524592,0.17665983606557376,0.2540983606557377,0.15368852459016394,0.536905737704918,0.18030942622950824
135,0.026639344262295084,0.022540983606557378,0.020491803278688527,0.022540983606557378,0.48508196721311475,0.0289139344262295
136,0.5362704918032787,0.5222950819672131,0.7438524590163935,0.8524590163934427,0.4811680327868853,0.5139241803278689
137,0.670389344262295,0.5776024590163935,0.7745901639344263,0.8278688524590164,0.5147950819672131,0.6041557377049181
138,0.8073360655737706,0.8137704918032788,0.8094262295081968,0.8545081967213115,0.4823360655737705,0.7764170081967213
139,0.5828278688524591,0.5934631147540984,0.6475409836065574,0.7213114754098361,0.501577868852459,0.6079559426229509
140,0.8064139344262294,0.7486680327868853,0.8114754098360656,0.8565573770491803,0.4885655737704918,0.7559825819672132
141,0.7960860655737706,0.7895081967213115,0.8504098360655739,0.6905737704918034,0.4887909836065574,0.8061506147540985
142,0.3831967213114754,0.39163934426229513,0.39549180327868855,0.30942622950819676,0.517172131147541,0.36346106557377056
143,0.8088934426229509,0.8469057377049182,0.8709016393442623,0.9118852459016394,0.5126434426229508,0.8275553278688526
144,0.5660655737704918,0.5365983606557377,0.44672131147540983,0.4139344262295082,0.49790983606557376,0.5463780737704919
145,0.81625,0.8220901639344262,0.9098360655737705,0.9467213114754098,0.46252049180327875,0.825876024590164
146,0.8032786885245902,0.8318647540983607,0.6762295081967213,0.6209016393442623,0.5057991803278689,0.8306372950819672
147,0.1639344262295082,0.13219262295081968,0.14959016393442623,0.13524590163934427,0.5182172131147541,0.1244375
148,0.014344262295081968,0.32850409836065575,0.3114754098360656,0.639344262295082,0.5074590163934426,0.39066290983606555
149,0.7997950819672132,0.8268852459016394,0.7418032786885246,0.5963114754098361,0.47172131147540985,0.8273678278688525
150,0.7812295081967213,0.7829713114754098,0.7725409836065574,0.7561475409836066,0.5399795081967214,0.7784221311475411
151,0.1864754098360656,0.35764344262295084,0.2848360655737705,0.2725409836065574,0.5244672131147541,0.3131014344262295
152,0.8088524590163936,0.8186680327868853,0.5430327868852459,0.43852459016393447,0.45596311475409834,0.8143206967213116
153,0.7902868852459017,0.7745081967213114,0.8422131147540984,0.8299180327868853,0.46387295081967217,0.7883555327868852
154,0.7878688524590165,0.8294467213114755,0.7909836065573771,0.7233606557377049,0.48420081967213113,0.8097704918032788
155,0.07377049180327869,0.03793032786885246,0.045081967213114756,0.036885245901639344,0.5346926229508198,0.04180225409836068
156,0.7815573770491803,0.7339959016393443,0.5163934426229508,0.36475409836065575,0.442827868852459,0.7213586065573769
157,0.01639344262295082,0.36942622950819676,0.1209016393442623,0.5635245901639344,0.5423975409836066,0.34280327868852456
158,0.12295081967213116,0.19729508196721313,0.10655737704918034,0.24795081967213117,0.5342418032786885,0.17459118852459016
159,0.17418032786885246,0.22778688524590165,0.27049180327868855,0.2561475409836066,0.501516393442623,0.23465676229508192
160,0.35655737704918034,0.4825204918032787,0.5020491803278688,0.5061475409836066,0.5221516393442623,0.49319672131147546
161,0.7966598360655738,0.4207786885245902,0.5286885245901639,0.5307377049180328,0.5202254098360656,0.4737049180327869
162,0.09631147540983608,0.06336065573770493,0.06967213114754099,0.06352459016393443,0.5451639344262296,0.07604405737704918
163,0.45081967213114754,0.4319877049180328,0.6147540983606558,0.6413934426229508,0.4527663934426229,0.48089549180327873
164,0.7996721311475411,0.8142622950819672,0.9364754098360656,0.9487704918032788,0.4482786885245902,0.8261803278688523
165,0.33196721311475413,0.7345081967213115,0.5758196721311476,0.5245901639344263,0.5044877049180329,0.7394579918032786
166,0.513360655737705,0.5202868852459017,0.3790983606557377,0.40368852459016397,0.5034631147540983,0.4935245901639346
167,0.8257172131147541,0.7408811475409837,0.7336065573770493,0.7807377049180328,0.5257172131147542,0.7347151639344262
168,0.3278688524590164,0.5638114754098361,0.49385245901639346,0.42827868852459017,0.49838114754098367,0.4941987704918033
169,0.7918032786885246,0.8345491803278688,0.9385245901639345,0.9508196721311476,0.49924180327868856,0.8248176229508198
170,0.30942622950819676,0.2838729508196721,0.24385245901639346,0.32991803278688525,0.4600819672131148,0.26664446721311486
171,0.2766393442622951,0.30229508196721316,0.2581967213114754,0.2602459016393443,0.547827868852459,0.2763360655737705
172,0.7996721311475411,0.8393032786885246,0.8811475409836066,0.7827868852459017,0.5519672131147542,0.8276280737704917
173,0.8097745901639345,0.8247540983606558,0.5348360655737705,0.4180327868852459,0.4966188524590164,0.7615604508196723
174,0.4139344262295082,0.3282172131147541,0.319672131147541,0.2868852459016394,0.44516393442622954,0.3190420081967213
175,0.8035450819672132,0.667766393442623,0.6803278688524591,0.6106557377049181,0.4930737704918033,0.6912202868852458
176,0.8011680327868853,0.8311475409836067,0.8278688524590164,0.7848360655737705,0.48032786885245904,0.7963196721311476
177,0.3422131147540984,0.6517008196721311,0.5225409836065574,0.653688524590164,0.5130737704918032,0.6416024590163933
178,0.7895081967213115,0.7563934426229508,0.46926229508196726,0.9528688524590164,0.5303893442622951,0.7319149590163935
179,0.1762295081967213,0.22411885245901642,0.21311475409836067,0.2336065573770492,0.5200204918032787,0.22811782786885254
180,0.3483606557377049,0.3542622950819672,0.3463114754098361,0.46516393442622955,0.5322336065573771,0.3465122950819672
181,0.8101229508196721,0.8385860655737706,0.9405737704918034,0.8872950819672132,0.4763524590163935,0.8248668032786884
182,0.8009631147540984,0.559016393442623,0.555327868852459,0.49590163934426235,0.4879303278688525,0.5591342213114754
183,0.18442622950819673,0.22778688524590165,0.25,0.27049180327868855,0.546905737704918,0.21349795081967216
184,0.39959016393442626,0.2748360655737705,0.3852459016393443,0.30122950819672134,0.49584016393442626,0.29110758196721315
185,0.8121926229508197,0.754016393442623,0.694672131147541,0.7254098360655739,0.4763934426229508,0.8042110655737706
186,0.26639344262295084,0.1178688524590164,0.21926229508196723,0.14549180327868852,0.49725409836065576,0.14599590163934428
187,0.2069672131147541,0.2913114754098361,0.29713114754098363,0.2827868852459017,0.4738114754098361,0.2900194672131148
188,0.8053688524590163,0.8127868852459017,0.4528688524590164,0.4057377049180328,0.5321516393442624,0.7460993852459016
189,0.43852459016393447,0.5186680327868853,0.43852459016393447,0.375,0.5198770491803278,0.4843750000000001
190,0.2581967213114754,0.2157581967213115,0.1864754098360656,0.20081967213114754,0.482766393442623,0.21555942622950824
191,0.21516393442622953,0.12295081967213116,0.18852459016393444,0.1168032786885246,0.48651639344262293,0.1397735655737705
192,0.18852459016393444,0.10473360655737705,0.09221311475409837,0.10245901639344263,0.4732172131147541,0.12531045081967215
193,0.8048360655737705,0.8346516393442623,0.9426229508196722,0.9733606557377049,0.5092622950819673,0.6608790983606558
194,0.7916803278688525,0.6704098360655738,0.6127049180327869,0.5184426229508197,0.507827868852459,0.6738360655737704
195,0.5825819672131148,0.5687704918032788,0.584016393442623,0.5266393442622951,0.49022540983606555,0.5923043032786885
196,0.8044672131147541,0.7231147540983607,0.6065573770491803,0.6659836065573771,0.499016393442623,0.7216454918032787
197,0.7868032786885246,0.8287704918032788,0.944672131147541,0.889344262295082,0.5320696721311475,0.820361680327869
198,0.6808401639344263,0.656905737704918,0.6106557377049181,0.4979508196721312,0.46639344262295085,0.6663944672131148
199,0.22336065573770492,0.7699795081967213,0.4323770491803279,0.4077868852459017,0.49135245901639346,0.7421700819672132
200,0.7906352459016394,0.8339754098360657,0.8217213114754098,0.6926229508196722,0.4979508196721312,0.8290194672131147
201,0.8284016393442624,0.8254098360655738,0.9467213114754098,0.9549180327868853,0.4763524590163935,0.8160112704918034
202,0.8066393442622951,0.7590573770491804,0.819672131147541,0.7868852459016393,0.46213114754098367,0.7377459016393442
203,0.6286270491803279,0.7406352459016394,0.5860655737704918,0.6127049180327869,0.4746926229508197,0.6983606557377049
204,0.46926229508196726,0.3375409836065574,0.08401639344262296,0.3504098360655738,0.5012090163934426,0.3774815573770492
205,0.5677868852459016,0.4898360655737705,0.6311475409836066,0.6557377049180328,0.46303278688524596,0.5328811475409837
206,0.7988114754098361,0.6694262295081967,0.7889344262295083,0.8319672131147542,0.4450204918032787,0.6636977459016393
207,0.7983196721311475,0.8384221311475409,0.9487704918032788,0.9754098360655739,0.48688524590163934,0.8154764344262293
208,0.13319672131147542,0.09836065573770492,0.1598360655737705,0.09631147540983608,0.48782786885245905,0.1064016393442623
209,0.06967213114754099,0.06860655737704918,0.04918032786885246,0.0778688524590164,0.5301229508196721,0.05577254098360655
210,0.2807377049180328,0.24602459016393444,0.2827868852459017,0.21926229508196723,0.4723155737704918,0.24380532786885248
211,0.24385245901639346,0.25254098360655736,0.26844262295081966,0.21106557377049182,0.510860655737705,0.2569497950819672
212,0.3586065573770492,0.43829918032786885,0.43032786885245905,0.4487704918032787,0.474016393442623,0.38424692622950823
213,0.7895081967213115,0.8278483606557377,0.7991803278688525,0.7581967213114754,0.5088934426229509,0.8292120901639345
214,0.3442622950819672,0.27858606557377047,0.27459016393442626,0.2930327868852459,0.45081967213114754,0.28048155737704916
215,0.4733606557377049,0.48655737704918034,0.653688524590164,0.5676229508196722,0.49444672131147543,0.4846536885245902
216,0.7890983606557377,0.8285860655737706,0.8913934426229508,0.8586065573770493,0.5222745901639345,0.806298155737705
217,0.03278688524590164,0.02565573770491803,0.018442622950819672,0.02459016393442623,0.5363524590163935,0.024613729508196736
218,0.8173155737704919,0.731577868852459,0.5450819672131147,0.4754098360655738,0.49290983606557376,0.7477459016393444
219,0.034836065573770496,0.01639344262295082,0.026639344262295084,0.01639344262295082,0.48694672131147543,0.01888217213114754
220,0.15163934426229508,0.15584016393442623,0.1557377049180328,0.1290983606557377,0.515,0.13767418032786888
