label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
US Power Grid — San Francisco,adap_betweenness,,91,0.674074074074074,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,92,0.6814814814814815,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,93,0.6888888888888889,0.014814814814814802,0.0,3.486925384749193e-19,0.014814814814814802,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,94,0.6962962962962963,0.014814814814814802,0.0,3.486925384749193e-19,0.014740740740740726,0.0007407407407407409,7.407407407407398e-05,100
US Power Grid — San Francisco,adap_betweenness,,95,0.7037037037037037,0.014814814814814802,0.0,3.486925384749193e-19,0.014740740740740726,0.0007407407407407409,7.407407407407398e-05,100
US Power Grid — San Francisco,adap_betweenness,,96,0.7111111111111111,0.014740740740740726,0.0007407407407407409,7.407407407407398e-05,0.014740740740740726,0.0007407407407407409,7.407407407407398e-05,100
US Power Grid — San Francisco,adap_betweenness,,97,0.7185185185185186,0.014740740740740726,0.0007407407407407409,7.407407407407398e-05,0.014370370370370356,0.001768024122784754,0.00017680241227847538,100
US Power Grid — San Francisco,adap_betweenness,,98,0.725925925925926,0.014740740740740726,0.0007407407407407409,7.407407407407398e-05,0.014148148148148134,0.0021305443797382303,0.00021305443797382302,100
US Power Grid — San Francisco,adap_betweenness,,99,0.7333333333333334,0.014666666666666653,0.0010422614380465895,0.00010422614380465892,0.013999999999999986,0.0023293780572979242,0.0002329378057297924,100
US Power Grid — San Francisco,adap_betweenness,,100,0.7407407407407408,0.014592592592592577,0.0012699748740575194,0.00012699748740575194,0.013925925925925913,0.002419249128674742,0.00024192491286747415,100
US Power Grid — San Francisco,adap_betweenness,,101,0.7481481481481482,0.014592592592592577,0.0012699748740575194,0.00012699748740575194,0.013777777777777764,0.002583222874220568,0.0002583222874220568,100
US Power Grid — San Francisco,adap_betweenness,,102,0.7555555555555555,0.014592592592592577,0.0012699748740575194,0.00012699748740575194,0.013407407407407394,0.0029205721807678683,0.0002920572180767868,100
US Power Grid — San Francisco,adap_betweenness,,103,0.762962962962963,0.014592592592592577,0.0012699748740575194,0.00012699748740575194,0.013333333333333319,0.002977889822990255,0.00029778898229902543,100
US Power Grid — San Francisco,adap_betweenness,,104,0.7703703703703704,0.014592592592592577,0.0012699748740575194,0.00012699748740575194,0.013185185185185171,0.0030839496288387123,0.00030839496288387124,100
US Power Grid — San Francisco,adap_betweenness,,105,0.7777777777777778,0.014518518518518504,0.0014588621153106085,0.0001458862115310609,0.012888888888888877,0.0032655111279763526,0.0003265511127976353,100
US Power Grid — San Francisco,adap_betweenness,,106,0.7851851851851852,0.014370370370370356,0.0017680241227847541,0.0001768024122784754,0.012592592592592579,0.003411601381272873,0.0003411601381272873,100
US Power Grid — San Francisco,adap_betweenness,,107,0.7925925925925926,0.014148148148148134,0.0021305443797382294,0.000213054437973823,0.012444444444444432,0.0034727864612011127,0.0003472786461201112,100
US Power Grid — San Francisco,adap_betweenness,,108,0.8,0.013999999999999986,0.0023293780572979242,0.0002329378057297924,0.011925925925925913,0.003631163925927383,0.0003631163925927383,100
US Power Grid — San Francisco,adap_betweenness,,109,0.8074074074074075,0.013925925925925913,0.0024192491286747406,0.00024192491286747415,0.011555555555555543,0.0036954640857026545,0.0003695464085702654,100
US Power Grid — San Francisco,adap_betweenness,,110,0.8148148148148149,0.013777777777777764,0.0025832228742205675,0.00025832228742205676,0.011037037037037026,0.0037216177318199323,0.00037216177318199323,100
US Power Grid — San Francisco,adap_betweenness,,111,0.8222222222222223,0.013407407407407394,0.0029205721807678683,0.0002920572180767868,0.010740740740740731,0.003703703703703699,0.00037037037037037,100
US Power Grid — San Francisco,adap_betweenness,,112,0.8296296296296297,0.013037037037037024,0.0031795162665994615,0.0003179516266599462,0.010222222222222212,0.0036135683793671334,0.0003613568379367133,100
US Power Grid — San Francisco,adap_betweenness,,113,0.837037037037037,0.012814814814814801,0.0033051558765812834,0.0003305155876581283,0.009777777777777767,0.0034727864612011127,0.00034727864612011126,100
US Power Grid — San Francisco,adap_betweenness,,114,0.8444444444444444,0.012666666666666652,0.0033781334931264305,0.0003378133493126431,0.00962962962962962,0.003411601381272873,0.0003411601381272873,100
US Power Grid — San Francisco,adap_betweenness,,115,0.8518518518518519,0.012296296296296283,0.0035266313227372064,0.0003526631322737206,0.00925925925925925,0.003223660295475882,0.00032236602954758826,100
US Power Grid — San Francisco,adap_betweenness,,116,0.8592592592592593,0.01222222222222221,0.003550907299563717,0.0003550907299563717,0.008740740740740733,0.0028601697752990277,0.00028601697752990267,100
