seamless_id,original_id,lat,lon
331,OAJ,34.82916666,-77.61213888
332,OAK,37.72126138,-122.22115055
333,OCF,29.17187677,-82.22411463
334,OGD,41.19507036,-112.01219472
335,OGG,20.89864861,-156.43045861
336,OGS,44.68225,-75.46325
337,OKC,35.39307277,-97.60076555
338,OMA,41.30316666,-95.89405555
339,OME,64.512555,-165.44439388
340,ONT,34.05601416,-117.6011875
341,ORD,41.97694027,-87.90814972
342,ORF,36.89460416,-76.20122916
343,ORH,42.26713888,-71.87561111
344,OSU,40.07951555,-83.07321277
345,OTH,43.41694444,-124.24702777
346,OTZ,66.88480555,-162.59813888
347,OWB,37.73883416,-87.16682855
348,OXR,34.20080694,-119.20722638
349,PAE,47.90731805,-122.28209388
350,PAH,37.06028833,-88.77295888
351,PBG,44.65094444,-73.46813888
352,PBI,26.68316166,-80.09559194
353,PDX,45.58870886,-122.59686941
354,PGA,36.92606944,-111.44835055
355,PGD,26.9185925,-81.99088611
356,PGV,35.63569444,-77.38408333
357,PHF,37.13188888,-76.49297222
358,PHL,39.87208388,-75.24066305
359,PHX,33.43427777,-112.01158333
360,PIA,40.66419444,-89.69325
361,PIB,31.46714638,-89.3370575
362,PIE,27.90863361,-82.68651
363,PIH,42.9097925,-112.59591888
364,PIR,44.38268694,-100.28597527
365,PIT,40.49141666,-80.23269444
366,PKB,39.34496194,-81.43929305
367,PLN,45.57091666,-84.79672222
368,PNS,30.47341666,-87.18661111
369,POU,41.626585,-73.88418861
370,PPG,-14.33166222,-170.71150305
371,PQI,46.68896388,-68.04479138
372,PRC,34.65483333,-112.41922222
373,PSC,46.26468166,-119.11902388
374,PSE,18.00878055,-66.56452083
375,PSG,56.80147222,-132.94622222
376,PSM,43.07794444,-70.82327777
377,PSP,33.82966972,-116.50669416
378,PTK,42.66563619,-83.42050563
379,PUB,38.2899475,-104.49802805
380,PUW,46.74169138,-117.11161916
381,PVD,41.72233333,-71.42772222
382,PVU,40.21916666,-111.72336111
383,PWM,43.6456435,-70.30861636
384,RAP,44.04533333,-103.05736111
385,RDD,40.50898527,-122.29338527
386,RDG,40.37849861,-75.96524722
387,RDM,44.25406888,-121.14997138
388,RDU,35.87763888,-78.78747222
389,RFD,42.19536111,-89.09722222
390,RHI,45.63090055,-89.46662777
391,RIC,37.50518111,-77.31973861
392,RIW,43.06423833,-108.45984083
393,RKS,41.59421777,-109.06519861
394,RME,43.23379944,-75.40702583
395,RNO,39.49911111,-119.76811111
396,ROA,37.32547222,-79.97541666
397,ROC,43.11914361,-77.67186888
398,ROW,33.2998775,-104.52940305
399,RST,43.90827777,-92.50002777
400,RSW,26.53616388,-81.755155
401,RUT,43.52973027,-72.94962611
402,RWI,35.85625277,-77.89193333
403,SAF,35.61711111,-106.08941666
404,SAN,32.73356277,-117.18966333
405,SAT,29.53395833,-98.46905694
406,SAV,32.12758333,-81.20213888
407,SBA,34.42619166,-119.84149277
408,SBD,34.09536111,-117.23488888
409,SBN,41.70822388,-86.3173375
410,SBP,35.2372725,-120.64260277
411,SBY,38.34018944,-75.50947805
412,SCC,70.19475411,-148.46516486
413,SCK,37.89441027,-121.23874
414,SDF,38.174085,-85.73649361
415,SDP,55.31369527,-160.52142472
416,SDY,47.70686111,-104.19255555
417,SEA,47.44988888,-122.31177777
418,SFB,28.77717805,-81.23491361
419,SFO,37.61880555,-122.37541666
420,SGF,37.24566138,-93.38862694
421,SGU,37.03637805,-113.51030277
422,SHD,38.26383333,-78.89644444
423,SHR,44.76919444,-106.98027777
424,SHV,32.44651527,-93.82604
425,SIT,57.04683436,-135.36106869
426,SJC,37.36299472,-121.92862055
427,SJT,31.35774833,-100.49630416
428,SJU,18.43939916,-66.00213333
429,SLC,40.78839333,-111.97777333
430,SLE,44.90952777,-123.0025
431,SLK,44.38530805,-74.20618138
432,SLN,38.79061111,-97.65222222
433,SMF,38.69544444,-121.59077777
434,SMX,34.89994444,-120.45808333
435,SNA,33.67566194,-117.86823305
436,SOW,34.26547166,-110.0056625
437,SPI,39.84461361,-89.67754666
438,SPS,33.9888,-98.49190555
439,SRQ,27.39544444,-82.55438888
440,STC,45.54622222,-94.05938888
441,STL,38.74869822,-90.37002572
442,STS,38.50969444,-122.81288888
443,STT,18.33730555,-64.97333333
444,STX,17.70153694,-64.8019825
445,SUN,43.50378055,-114.29555833
446,SUS,38.66211111,-90.65205555
447,SUX,42.40130555,-96.38441666
448,SVC,32.63654694,-108.156385
449,SWF,41.50411111,-74.10483333
450,SWO,36.16138944,-97.08589333
451,SYR,43.11118138,-76.10632055
452,TBN,37.74163888,-92.14072222
453,TCL,33.22062888,-87.61140388
454,TEB,40.85010194,-74.06083333
455,TEX,37.95380555,-107.90875
456,TIX,28.5147975,-80.79922722
457,TLH,30.39675416,-84.35086888
458,TOL,41.58681666,-83.80782666
459,TPA,27.97546944,-82.5332475
460,TRI,36.47520888,-82.407415
461,TTN,40.27669444,-74.81347222
462,TUL,36.19839333,-95.88810527
463,TUP,34.269,-88.76988888
464,TUS,32.11706819,-110.9414628
465,TVC,44.74157861,-85.58187
466,TVF,48.06567722,-96.18499527
467,TWF,42.48180916,-114.48773611
468,TXK,33.45371638,-93.99103055
469,TYR,32.35354722,-95.40297777
470,TYS,35.81109111,-83.99406722
471,UIN,39.94227527,-91.19240444
472,UOX,34.38433333,-89.53680555
473,VCT,28.85420583,-96.91873222
474,VCV,34.59552611,-117.38266222
475,VDZ,61.13422194,-146.24476805
476,VEL,40.43607777,-109.5114225
477,VLD,30.78146444,-83.27597166
478,VPS,30.48321941,-86.52604433
479,VPZ,41.45397222,-87.00708333
480,VRB,27.655555,-80.41795416
481,WRG,56.48433333,-132.36983333
482,WYS,44.68838888,-111.11763888
483,XNA,36.28157916,-94.30776555
484,XWA,48.25978361,-103.75055666
485,YAK,59.50332333,-139.66026805
486,YIP,42.24027388,-83.53146111
487,YKM,46.56816722,-120.5440625
488,YNG,41.26158972,-80.68036638
