seamless_id,original_id,lat,lon
222,NLD_1679,50.9195818,5.89277
223,NLD_1694,50.9388295,5.875550199999998
224,NLD_1697,50.943392300000006,5.849573100000001
225,NLD_1701,50.96703719999998,5.8432373
226,NLD_1704,50.9752634,5.8245965
227,NLD_1708,51.001205299999995,5.858552
228,NLD_171,51.560652999999995,5.083331299999999
229,NLD_1713,51.060947500000005,5.8628906999999995
230,NLD_1730,51.304148700000006,5.6304081
231,NLD_174,51.8946382,5.0924835
232,NLD_1752,51.498140600000006,3.8895966
233,NLD_1765,51.4804309,3.9567925
234,NLD_1775,51.9213392,6.5787107
235,NLD_1778,51.97464960000001,6.703689499999999
236,NLD_1779,52.01203109999999,6.596092100000001
237,NLD_1783,52.57227170000001,6.6279598
238,NLD_1784,52.6098745,6.6763081
239,NLD_1787,52.69468950000001,6.7585202
240,NLD_1788,52.748690800000006,6.874372299999998
241,NLD_1794,52.992233199999994,6.5713667
242,NLD_1798,52.71836609999999,6.8488011
243,NLD_1804,52.7906277,6.899675199999999
244,NLD_1806,53.4586109,6.8308031
245,NLD_1807,53.17486300000001,6.6180870999999994
246,NLD_1816,53.053667100000006,6.8504119999999995
247,NLD_1817,53.0838181,6.870819599999999
248,NLD_1818,52.996187,6.935597100000001
249,NLD_1828,52.44113540000001,6.576017300000001
250,NLD_1829,52.23033830000001,6.582635300000001
251,NLD_183,51.57518,4.6364228
252,NLD_1832,52.36157459999999,6.592149600000002
253,NLD_1839,52.3422418,6.6664249
254,NLD_1842,52.2600436,6.715139699999999
255,NLD_1846,52.4020925,6.600453600000001
256,NLD_185,51.5878362,4.5333158000000005
257,NLD_1850,52.298612799999994,6.748451200000001
258,NLD_1851,52.261691899999995,6.7679488
259,NLD_187,51.6412756,4.610052199999999
260,NLD_189,51.69020569999999,4.663481
261,NLD_19,51.4503095,5.4569206
262,NLD_190,51.790252399999986,4.6716845000000005
263,NLD_194,51.8070197,4.668489200000001
264,NLD_198,51.815274300000006,4.6411824
265,NLD_203,51.6057193,4.721422199999999
266,NLD_205,51.5951433,4.7800231
267,NLD_214,51.801954599999995,4.7162029
268,NLD_23,51.442963799999994,5.467376000000001
269,NLD_237,51.86264700000001,5.859698999999998
270,NLD_238,51.8268047,5.8678616
271,NLD_240,51.7271575,5.873987700000001
272,NLD_241,51.766275400000005,5.8788202
273,NLD_242,51.984847,5.9003538
274,NLD_246,51.9851244,5.9199033000000005
275,NLD_248,51.6440494,5.9396201999999985
276,NLD_249,51.98761349999999,5.9428996000000005
277,NLD_25,51.4429623,5.4795265
278,NLD_250,51.9629903,5.969251799999999
279,NLD_258,51.10012850000001,5.8788758
280,NLD_259,50.9473903,5.786487800000001
281,NLD_274,51.829347799999994,4.742995399999999
282,NLD_276,51.8295924,4.7781059
283,NLD_279,51.8296622,4.8163071
284,NLD_280,51.83035210000002,4.835596399999999
285,NLD_282,51.83233080000001,4.8785341
286,NLD_285,52.01488379999999,4.7420758
287,NLD_288,52.0814373,4.7462415
288,NLD_291,52.08473620000001,4.8931261
289,NLD_300,51.9326957,4.224608299999999
290,NLD_303,51.9261681,4.2352056
291,NLD_304,51.9163694,4.2536093
292,NLD_307,51.903724299999986,4.315031199999999
293,NLD_310,51.833397199999986,4.3198848000000005
294,NLD_312,51.8377497,4.3316170000000005
295,NLD_315,51.84655470000002,4.3344414
296,NLD_318,51.9031818,4.343565900000001
