label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
EU Power Grid,adap_degree,,8710,0.0665495110024449,0.004682839242053736,0.0014056699352349023,0.00014056699352349019,0.00283717909535448,0.00026085380361446454,2.608538036144646e-05,100
EU Power Grid,adap_degree,,8840,0.0675427872860635,0.004335650977995059,0.0013192734803174283,0.00013192734803174283,0.002786445599021959,0.00025277748247705644,2.527774824770565e-05,100
EU Power Grid,adap_degree,,8970,0.0685360635696821,0.0040374388753055815,0.00126987128379885,0.000126987128379885,0.002713860024449827,0.0002569009226242012,2.5690092262420112e-05,100
EU Power Grid,adap_degree,,9100,0.0695293398533007,0.003779416259168658,0.0011861605999317275,0.00011861605999317275,0.002649602689486505,0.0002739560792976728,2.7395607929767275e-05,100
EU Power Grid,adap_degree,,9230,0.0705226161369193,0.003632487775061079,0.0011160526712000836,0.00011160526712000838,0.002603606356968165,0.00028657910036776187,2.865791003677618e-05,100
EU Power Grid,adap_degree,,9360,0.0715158924205379,0.003482273838630756,0.0010746930916789156,0.00010746930916789156,0.002543704156479167,0.0003096919776574049,3.096919776574049e-05,100
EU Power Grid,adap_degree,,9490,0.0725091687041564,0.003283924205378922,0.0009128393125263953,9.128393125263958e-05,0.00248655256723711,0.0003027453169981168,3.027453169981167e-05,100
EU Power Grid,adap_degree,,9620,0.073502444987775,0.00311919315403418,0.0007884631170618908,7.884631170618908e-05,0.0024321515892420003,0.00030154614563084433,3.0154614563084433e-05,100
EU Power Grid,adap_degree,,9750,0.0744957212713936,0.00300909229828846,0.0007419508596237148,7.419508596237146e-05,0.002356280562347132,0.0002978391713818207,2.9783917138182063e-05,100
EU Power Grid,adap_degree,,9880,0.0754889975550122,0.002937805623471833,0.000733319043690636,7.33319043690636e-05,0.00226787897310508,0.00032256953211799,3.2256953211799e-05,100
EU Power Grid,adap_degree,,10010,0.0764822738386308,0.002821057457212661,0.0007024158484864263,7.024158484864261e-05,0.002210345354523178,0.000327885499727716,3.2788549972771594e-05,100
EU Power Grid,adap_degree,,10140,0.0774755501222493,0.002728300733496277,0.0006161470687045756,6.161470687045758e-05,0.002160070293398481,0.00034602970546460137,3.460297054646013e-05,100
EU Power Grid,adap_degree,,10270,0.0784688264058679,0.002657472493887475,0.0006089859865903635,6.089859865903635e-05,0.00206960574572122,0.0003390513766359503,3.3905137663595036e-05,100
EU Power Grid,adap_degree,,10400,0.0794621026894865,0.002514899144254222,0.00048226738535296794,4.822673853529678e-05,0.00199434596577012,0.0003343107510780653,3.343107510780653e-05,100
EU Power Grid,adap_degree,,10530,0.0804553789731051,0.002408007334963267,0.00046899713761383664,4.6899713761383655e-05,0.001928789731051294,0.00033942451941863506,3.3942451941863505e-05,100
EU Power Grid,adap_degree,,10660,0.0814486552567237,0.002358954767726104,0.0004846838577348448,4.8468385773484464e-05,0.001852001833740777,0.00032368185568202164,3.236818556820216e-05,100
EU Power Grid,adap_degree,,10790,0.0824419315403423,0.00230287286063564,0.0004782802427626806,4.782802427626805e-05,0.0017934749388752549,0.00031471644104820684,3.1471644104820685e-05,100
EU Power Grid,adap_degree,,10920,0.0834352078239608,0.002263218215158866,0.00048721959265536396,4.8721959265536386e-05,0.0017545079462102208,0.0003188910755217674,3.188910755217674e-05,100
EU Power Grid,adap_degree,,11050,0.0844284841075794,0.002184902200488944,0.0004955260372674916,4.9552603726749165e-05,0.001680547066014624,0.00028393983944453665,2.839398394445367e-05,100
EU Power Grid,adap_degree,,11180,0.085421760391198,0.0021555623471882102,0.0005107958736427393,5.107958736427395e-05,0.001633710268948609,0.0002960847604275419,2.9608476042754192e-05,100
EU Power Grid,adap_degree,,11310,0.0864150366748166,0.002084275672371583,0.0004885466960459078,4.885466960459079e-05,0.0015806845965769712,0.00026929003737341333,2.692900373734132e-05,100
EU Power Grid,adap_degree,,11440,0.0874083129584352,0.001993963936430263,0.0004300208013356403,4.300208013356403e-05,0.001558832518337362,0.0002690177116126875,2.690177116126874e-05,100
EU Power Grid,adap_degree,,11570,0.0884015892420537,0.001977460268948601,0.0004356815742359202,4.356815742359202e-05,0.001531784841075745,0.00025771857476756556,2.5771857476756545e-05,100
EU Power Grid,adap_degree,,11700,0.0893948655256723,0.001905180317848357,0.00042778240852287507,4.277824085228752e-05,0.0015004584352077749,0.00024246872970934974,2.4246872970934965e-05,100
EU Power Grid,adap_degree,,11830,0.0903881418092909,0.001888676650366697,0.0004327536518941661,4.3275365189416604e-05,0.001465846577017068,0.00023052940747497478,2.305294074749748e-05,100
EU Power Grid,adap_degree,,11960,0.0913814180929095,0.001850626528117305,0.0004179172966156703,4.179172966156703e-05,0.001435742665036625,0.0002056591315384635,2.056591315384635e-05,100
EU Power Grid,adap_degree,,12090,0.0923746943765281,0.001821133863080632,0.00041636241386521714,4.163624138652172e-05,0.0014043398533006852,0.00020389074585817327,2.038907458581733e-05,100
EU Power Grid,adap_degree,,12220,0.0933679706601467,0.0017708588019559402,0.0004111253573624727,4.1112535736247264e-05,0.001373471882640536,0.00020991325822141479,2.0991325822141473e-05,100
EU Power Grid,adap_degree,,12350,0.0943612469437652,0.0017568001222493402,0.00041174365510546245,4.117436551054625e-05,0.001350473716381367,0.00021112404502419125,2.1112404502419126e-05,100
EU Power Grid,adap_degree,,12480,0.0953545232273838,0.001726619804400929,0.0003900563496486996,3.900563496486995e-05,0.001334352078239557,0.00020323467633625761,2.0323467633625774e-05,100
EU Power Grid,adap_degree,,12610,0.0963477995110024,0.0016945293398532499,0.0004096895770264922,4.096895770264922e-05,0.0013112011002444522,0.0002129415435990366,2.1294154359903663e-05,100
EU Power Grid,adap_degree,,12740,0.097341075794621,0.0016794773838630312,0.00040722537878555093,4.0722537878555085e-05,0.001273685819070855,0.00020129588263362015,2.012958826336201e-05,100
EU Power Grid,adap_degree,,12870,0.0983343520782396,0.0016303484107578969,0.0003949343212794608,3.949343212794608e-05,0.0012453392420537419,0.00019420174349502956,1.9420174349502955e-05,100
EU Power Grid,adap_degree,,13000,0.0993276283618581,0.001591305012224893,0.00038591913272076654,3.8591913272076654e-05,0.001216534229828804,0.00018920034345101442,1.8920034345101448e-05,100
