node,original_id,lat,lon,degree,betweenness,community_id,adap_degree_frac,betweenness_frac,random_frac,seamless_mavg,adap_betweenness_frac,regression_residual
31877,ITA.8_1_715,41.8747498,12.5230387,2,0.0001476818416875,81,0.7268641540883415,0.6826558014630985,0.525527734049449,0.6829281507546996,0.5774992128900824,0.15112526320779074
31878,ITA.8_1_717,41.879363,12.523392799999998,3,5.964638038210134e-05,81,0.7314845819057321,0.8163163255857024,0.4767674784702287,0.7364729326789518,0.7310971386239467,0.3109022071884591
31879,ITA.8_1_730,41.9136669,12.520789399999998,3,2.2051792541576316e-06,81,0.4929145291230669,0.9284007778498008,0.5279438836929345,0.4350995277340496,0.5322483563292898,0.009525261913343519
31880,ITA.8_1_733,41.9934086,12.7256835,2,0.00094462198827,81,0.5954860635244004,0.3206593203074359,0.4965448652653023,0.4876205481989073,0.4861448282248356,-0.044133220749784985
31881,ITA.8_1_734,41.6746063,12.7264138,2,7.408093336893888e-05,81,0.5337409019353644,0.7900546346883971,0.4735527363644782,0.5230740531530698,0.6174312436336697,-0.00873337071122704
31882,ITA.8_1_735,41.6750538,12.7515899,2,3.704115272067267e-05,81,0.4157501620520418,0.8677840540790814,0.4939753680896379,0.4086113714232799,0.6692340031484397,-0.12319833535035646
31883,ITA.8_1_736,41.9996437,12.7913942,2,0.0009077629781613,81,0.4830982498379479,0.3266413556810816,0.5086895082878045,0.5105348921196406,0.4376984906009815,-0.021221148596782258
31884,ITA.8_1_737,41.96188129999998,12.805022199999998,2,0.000870908770306,81,0.4978979535142143,0.33334568015557,0.4694573571627002,0.4973116121863136,0.4055831095471803,-0.03444670000185779
31885,ITA.8_1_741,41.78307989999999,12.8897317,2,0.0304597272721187,81,0.5992227058060932,0.0310399111028798,0.4875977405315307,0.4518401611260302,0.3982013149365682,-0.07809447422275739
31886,ITA.8_1_742,42.016186700000006,12.9219584,2,0.0007972085870299,81,0.550434855079174,0.3477173812390036,0.5153716084822669,0.4975819427724788,0.3639661079729604,-0.03418091185179184
31887,ITA.8_1_743,41.7742852,12.9237153,3,0.0304240266341391,81,0.2697518288730438,0.0310954718029447,0.4725882026113529,0.5300132234466155,0.2942822483563293,0.10631397575803753
31888,ITA.8_1_744,42.0264792,12.991306899999998,2,0.0007606385619045,81,0.4635858875821835,0.3556255208815631,0.5082209463839245,0.5092017409019354,0.3617375682933605,-0.02256336767876921
31889,ITA.8_1_745,41.7401297,13.0029836,2,0.0,81,0.7238114640244466,0.9790536160755624,0.4692623391054727,0.6679621909436058,0.7895379201777942,0.13615020117606347
31890,ITA.8_1_746,42.0458416,13.013080400000002,2,0.0007246424632327,81,0.5298570237984999,0.3643670710250949,0.5177646078340588,0.4951416890452819,0.414971201037133,-0.03662563811848152
31891,ITA.8_1_749,41.71035869999999,13.0960312,3,0.0303526308464696,81,0.176952310399111,0.0311510325030095,0.4751514029076766,0.4489125474580979,0.3482150199092508,0.025208899362508252
31892,ITA.8_1_75,41.78845090000001,12.604225199999998,2,0.000296290803738,81,0.6856279285118994,0.5335123622557645,0.4928891564033706,0.7053567922955829,0.7904744883785535,0.1735630641114312
31893,ITA.8_1_750,41.68711939999999,13.1457723,2,0.0303169384409244,81,0.7827924807852579,0.0311880729697194,0.4513969812019631,0.6517102972497453,0.3244255949624965,0.12176686125606706
31894,ITA.8_1_751,41.9883816,12.864939499999997,2,0.0008340573065956,81,0.5180440781553848,0.3403278081303824,0.4736862672469673,0.498698675803315,0.3953506806185757,-0.03306190768747236
31895,ITA.8_1_752,41.682419200000005,12.780871599999998,1,0.0,81,0.7244667098805445,0.9790721363089177,0.4635732938235021,0.7050601351977036,0.8148656357070099,0.06701055739731343
31896,ITA.8_1_753,42.2394976,11.726769199999998,3,0.0002222263352379,81,0.2259874062413186,0.5948698953606816,0.4659255486619131,0.521344448560052,0.4612427076581165,0.09578374352029834
31897,ITA.8_1_754,42.30459560000001,12.089140700000002,2,0.0004456972925762,82,0.5464781924252246,0.4478748032225206,0.4937473840170386,0.5023490508380405,0.3745970923233632,-0.033479420413049965
31898,ITA.8_1_755,42.3346123,11.5949693,2,0.0001851920428792,81,0.6086095008797111,0.6320770441707566,0.4754334660616723,0.4482280674136493,0.5105100472265951,-0.08357250823002671
31899,ITA.8_1_758,42.4253185,12.106185999999996,2,0.0005522435171903,82,0.5413219742568757,0.4119085100472266,0.512151680711177,0.4884275395869987,0.4039449949069358,-0.047394364795524835
31900,ITA.8_1_759,42.5202874,12.050331900000002,2,0.0005885100827681,82,0.5269845356051486,0.4009815723678118,0.4619859246226502,0.5277955921844615,0.4156038522085378,-0.008024076945049807
31901,ITA.8_1_76,41.7742804,12.6061979,2,0.0002592592555241,81,0.4650882489119363,0.5617742383554033,0.4963848504491157,0.41728285952403,0.6393817946106121,-0.11451315106206361
31902,ITA.8_1_760,42.411972500000005,12.1105216,2,0.0005166980148642,82,0.5198368367441429,0.4236132975275488,0.4916486711732568,0.5141281785350496,0.3767682192795629,-0.021695916658483694
31903,ITA.8_1_761,42.3315132,12.086182,2,0.000481185945369,82,0.4743759607371053,0.4371886285767201,0.5110971386239467,0.4915815445874617,0.3761464950458376,-0.04424473935648243
31904,ITA.8_1_764,42.427605,12.153303,1,0.0,81,0.7210223168811927,0.9790906565422725,0.5342661357533105,0.7071879803685526,0.8217770163904065,0.0691384025681624
31905,ITA.8_1_768,42.305651,12.3518083,2,0.0004907559473402,81,0.5432052967867395,0.4306139457357162,0.5474806926567275,0.5489429762015,0.4079475877396055,0.017161233679379162
31906,ITA.8_1_769,42.3338736,12.3094089,3,0.0008610017968039,81,0.463501805722752,0.3348087785906102,0.5217642374293916,0.4081491341790906,0.4472464117047874,-0.017372200582503716
31907,ITA.8_1_77,41.79407540000001,12.6166639,2,0.0002222263352379,81,0.7223594777294194,0.5948884155940365,0.4981716825632002,0.7079946013519769,0.7845006019075841,0.17619630827937527
31908,ITA.8_1_771,42.3826716,12.2764312,2,0.0002592592555241,81,0.4826069080470414,0.5617927585887582,0.4772380775997777,0.4835508750810262,0.4856673766089452,-0.04824513550506743
31909,ITA.8_1_772,42.384266100000005,12.2700216,2,0.0002222263352379,81,0.4952078896194092,0.5949069358273914,0.4877464580053708,0.5030527363644781,0.5526658023891101,-0.02874555670812351
31910,ITA.8_1_773,42.42168130000001,12.233732599999998,2,0.0001481563784482,81,0.4182948421150106,0.6755255116214465,0.5182259468469302,0.4946353088248912,0.5398835077321974,-0.03716754947442552
31911,ITA.8_1_774,42.439315,12.2202839,2,0.0001111193419447,81,0.5849791647374757,0.7269747198814706,0.4699988887859987,0.5010541531623298,0.5710734327252524,-0.03075098787719377
31912,ITA.8_1_776,42.44008609999999,12.2049895,2,7.408093336893888e-05,81,0.4934110565793129,0.790073154921752,0.5350226872858598,0.5196258635058802,0.6048610056486712,-0.012181560358416554
31913,ITA.8_1_777,42.483586800000005,12.333679999999998,3,0.0469769460151901,82,0.6264128160014817,0.0174645800537086,0.4841913140105565,0.6384960181498287,0.4419687008056301,0.21177304128607066
31914,ITA.8_1_779,42.51518119999999,12.1693284,2,0.0006254966972688,82,0.4335042133530882,0.3909250856560792,0.4267319196221872,0.4264389387906288,0.4540574127234003,-0.10937845070638441
31915,ITA.8_1_78,41.7110215,12.621625900000002,2,0.0001851920428792,81,0.5753860542642838,0.6320955644041115,0.4984828224835633,0.5061983794795815,0.532532641911288,-0.025602196164094537
31916,ITA.8_1_780,42.5453211,12.2346171,2,0.0006625098450364,82,0.7111186220946384,0.3809426798777665,0.4854155014353181,0.682734021668673,0.4779842578016482,0.1469189134395087
31917,ITA.8_1_781,42.5465048,12.2542505,5,0.0320903942678475,82,0.0515953329011945,0.0285581998333179,0.511426243170664,0.1160258912862302,0.3789171219557367,-0.09913942704090303
31918,ITA.8_1_782,42.388193599999994,13.143946,2,0.003407703817849,81,0.4839324011482545,0.1669043429947217,0.52610278729512,0.501966033892027,0.2762766922863228,-0.029635925504491567
31919,ITA.8_1_783,42.39800630000001,13.0958195,2,0.003444007527387,81,0.5364187424761552,0.1660894527271043,0.5075247708121122,0.4997815260672285,0.2716023705898694,-0.031818195786947334
31920,ITA.8_1_784,42.40988539999999,13.071003499999998,2,0.0035167533771348,81,0.5155394017964626,0.1639966663579961,0.4901459394388369,0.4967374942124272,0.3519225854245764,-0.03485774402502917
31921,ITA.8_1_785,42.415399,13.0761957,2,0.0034803584476496,81,0.4998807296971942,0.1650152791925178,0.4900272247430318,0.5100377349754607,0.290854523566997,-0.021559746426587312
31922,ITA.8_1_788,42.4376063,12.409083799999998,4,0.0470400031649921,81,0.0318886933975368,0.0174460598203537,0.4994662468747106,0.0677061301972404,0.0537314566163533,-0.24873142058570033
31923,ITA.8_1_789,42.462854500000006,12.777027999999998,2,0.003810315540478,81,0.4996834892119641,0.1563107695156959,0.5093164181868691,0.4960720807482174,0.3344246689508287,-0.03550506408283338
31924,ITA.8_1_79,41.783561199999994,12.6260339,2,0.0001851920428792,81,0.4098029447171035,0.6321140846374664,0.5246596907121029,0.4145067784054079,0.6657194184646726,-0.1172937972382681
31925,ITA.8_1_790,42.5061408,12.7462326,2,0.003847175408132,81,0.5333629039725901,0.155347717381239,0.4937670154643949,0.5271934808778591,0.3363026206130197,-0.0043813921326073535
31926,ITA.8_1_795,41.4595461,12.662057499999998,1,0.0,86,0.6880926011667746,0.9791091767756274,0.4963022502083526,0.7109106213538291,0.8033790165756088,0.06743638643954608
31927,ITA.8_1_796,41.4955675,13.0384018,2,0.0016561736672181,86,0.5916542272432632,0.2438373923511436,0.531516621909436,0.4736665061579774,0.3731571441800166,-0.06346806413805034
31928,ITA.8_1_799,41.38529069999999,13.1994921,2,0.0001111193419447,86,0.5553360496342253,0.7269932401148255,0.4681037133067876,0.4505099731456616,0.6539742568756366,-0.08671982500775482
31929,ITA.8_1_80,41.7799142,12.6339928,2,0.0001481563784482,81,0.5763783683674414,0.6755440318548014,0.5329641633484582,0.527003648485971,0.5865950550976943,-0.004799209813345695
31930,ITA.8_1_800,41.2576077,13.7208496,2,0.0012631565610789,86,0.5103183628113714,0.2798407259931475,0.4817047874803223,0.4955501898323919,0.4340711176960829,-0.04160860367464042
31931,ITA.8_1_801,41.484255899999994,13.832378,2,3.3056896990399424e-08,86,0.4036318177609038,0.9431799240670432,0.4672751180664876,0.404674849523104,0.4608787850726919,-0.13256179532090268
31932,ITA.8_1_802,41.446826900000005,13.8638329,2,6.417182644957164e-07,86,0.7120324104083712,0.933956847856283,0.534020557459024,0.7195213353088249,0.5302661357533105,0.1822847279790446
31933,ITA.8_1_803,41.43891159999999,13.910725999999997,8,0.0011845849578246,86,0.0014093897583109,0.288674877303454,0.4824767108065562,0.0300157792388184,0.1007302528011853,0.13027767124774095
31934,ITA.8_1_807,41.5263659,13.6458892,3,7.344712877458536e-05,86,0.515930919529586,0.8013149365682007,0.5438592462265025,0.497801777942402,0.4506409852764145,0.06680724593315635
31935,ITA.8_1_81,41.7388735,12.6494381,2,3.704115272067267e-05,81,0.3709373090100935,0.8678025743124363,0.5663994814334661,0.4038981201963144,0.6846626539494398,-0.127911586577322
31936,ITA.8_1_810,41.45218819999999,12.6292252,2,3.704115272067267e-05,86,0.423404018890638,0.8678210945457913,0.5035925548661914,0.4073991851097324,0.6796599685156033,-0.12983517877779682
31937,ITA.8_1_82,41.692761899999994,12.6496236,2,0.0001481563784482,81,0.4508174831002871,0.6755625520881563,0.4897659042503935,0.4931490786183906,0.4709115658857301,-0.03865377968092615
31938,ITA.8_1_83,41.7468956,12.6522438,2,7.408093336893888e-05,81,0.5614745809797204,0.7900916751551069,0.4642887304380035,0.5270913047504397,0.5963139179553663,-0.0047161191138570535
31939,ITA.8_1_84,41.7689655,12.6559566,2,0.0001111193419447,81,0.4712762292804889,0.7270117603481804,0.5225198629502732,0.4872696638577646,0.544357996110751,-0.04453547718175899
31940,ITA.8_1_85,41.7263792,12.6579618,1,0.0,81,0.7543818872117789,0.9791276970089824,0.5005667191406612,0.7175092508565607,0.7871462172423372,0.07945967305617052
31941,ITA.8_1_88,41.673907799999995,12.6896889,2,0.0001111193419447,81,0.5567219186961756,0.7270302805815353,0.4949965737568293,0.4982655616260764,0.5803298453560515,-0.03353957941344721
31942,ITA.8_1_9,41.3660848,13.2008602,2,7.408093336893888e-05,86,0.5336518196129271,0.7901101953884619,0.4910589869432354,0.5509262894712473,0.5703522548384109,0.013694208493057691
