node,original_id,lat,lon,community_id,seamless_mavg,degree,betweenness
34843,POL.15_1_145,51.89257000000001,17.7754542,37,0.3192908324844893,2,3.704115272067267e-05
4599,CHE_2536,47.0434392,7.7770153,33,0.319330891749236,2,3.704115272067267e-05
43087,RUS.47_1_320,56.1562306,44.1843228,125,0.3193847022872488,2,3.704115272067267e-05
25679,GBR.1.92_1_68,53.03795040000001,-2.0011895,63,0.319467987776646,2,3.704115272067266e-05
25321,GBR.1.63_1_132,54.46989120000001,-0.6278304,69,0.3195108158162792,2,3.704115272067266e-05
23096,FRA.8_1_2444,48.5454403,3.2870716000000004,59,0.3195646541346421,2,3.704115272067267e-05
25008,GBR.1.46_1_4,53.594982,-1.6337828,65,0.319633132697472,2,3.704115272067267e-05
36492,POL.6_1_57,49.368164099999994,20.9397752,131,0.319671117696083,2,3.704115272067266e-05
9475,DEU.10_1_44,51.371368800000006,6.5066683,22,0.3196881748310029,2,3.704115272067267e-05
12391,DEU.1_1_2649,49.1195581,8.409565399999998,32,0.3198564774516159,2,3.704115272067267e-05
1130,AUT_3734,48.4118684,16.4037124,4,0.3198852208537828,2,3.704115272067267e-05
6880,CZE_2855,49.942790900000006,14.040277000000003,36,0.3199778498009075,2,3.704115272067267e-05
19548,ESP.8_1_906,40.438993999999994,-3.663174,54,0.3200455505139365,2,0.0001946923133026
21025,FRA.1_1_1001,45.7794495,4.827505900000001,58,0.3202104546717287,2,3.704115272067267e-05
11489,DEU.16_1_134,51.38296409999999,10.4131852,28,0.3202456060746365,2,3.704115272067267e-05
22628,FRA.7_1_760,50.31676330000001,3.4610302,60,0.3205973053060468,2,3.090960717012565e-05
14058,DEU.2_1_3557,49.4391448,11.0363169,34,0.320600287063617,2,3.704115272067267e-05
19039,ESP.6_1_314,42.351338699999985,2.1655185,56,0.3206738957310862,2,3.704115272067267e-05
32985,NLD_1439,52.867646,4.811310699999999,91,0.3206936012593759,2,3.704115272067267e-05
8552,DEU.10_1_1154,51.2907066,6.839837799999999,22,0.3207746828410038,2,3.704115272067267e-05
5664,CHE_909,47.30841129999999,7.6883255,33,0.3208393925363459,2,3.704115272067267e-05
7386,CZE_3734,50.918571699999994,14.6042648,26,0.3208581072321511,2,3.704115272067267e-05
6639,CZE_2456,50.702040299999986,13.702056399999996,16,0.3209087600703769,2,3.704115272067267e-05
5786,CZE_106,48.8374706,16.8540642,18,0.3209479118436892,2,3.704115272067267e-05
46508,SRB_385,44.0770169,20.9332309,129,0.3209551902953976,2,3.704115272067267e-05
7502,CZE_3905,48.96525939999998,16.603802899999998,18,0.321053690156496,2,3.704115272067267e-05
11169,DEU.14_1_799,51.05369820000001,14.4320019,26,0.3211265209741641,2,3.704115272067267e-05
5242,CHE_4182,47.2182217,7.618761099999999,33,0.3212024817112696,2,9.981732283894972e-05
15963,DEU.8_1_271,54.2458776,12.2370745,41,0.3212976571904806,2,3.704115272067267e-05
14088,DEU.2_1_3668,49.485041800000005,11.1051519,34,0.3213716733030836,2,3.704115272067267e-05
8451,CZE_895,49.574174000000006,17.856777599999997,21,0.3213846930271321,2,4.049859366414286e-05
15027,DEU.4_1_732,52.57663680000002,13.887954700000002,37,0.321424891193629,2,3.704115272067267e-05
