node,original_id,lat,lon,community_id,seamless_mavg,degree,betweenness
124116,UKR.26_1_61,47.8662265,35.0675429,187,0.3083509741748166,2,6.108183110550828e-06
114047,SWE.15_1_193,59.179018499999984,17.6934517,173,0.3083698196821516,2,1.5279305435395262e-05
11280,BUFFER_1299_58,53.574954699999985,58.9922717,21,0.3083969934290954,2,1.1675980953374388e-10
77344,PRT_147,40.6207019,-7.257579899999999,43,0.3084225091687042,2,1.5281290352157344e-05
31660,ESP.2_1_871,41.6830514,-1.0605628948724952,46,0.3085137301344743,2,1.4344694504348926e-05
94903,RUS.53_1_162,54.0856182,52.55024464889341,158,0.3085495148227384,2,7.640645176078667e-06
120204,UKR.17_1_284,46.161522775895314,29.792978049494028,98,0.3085767038508556,2,1.5281290352157337e-05
11226,BUFFER_1299_110,53.47642919999999,58.984222199999984,21,0.3086188913508557,2,1.528712834263402e-05
54064,GRC_49,37.84441755,23.797234266569916,3,0.3086519980134474,2,1.5281290352157337e-05
45863,FRA.7_1_505,50.7070087,2.2448367,64,0.3088090808374083,2,1.5281290352157334e-05
104241,RUS.68_1_878,55.7133759,53.079632752110385,158,0.3088304821210269,2,1.5281290352157334e-05
10000,BUFFER_0900_10,39.38140419999999,30.102680399999993,18,0.3088388753056235,2,1.5281290352157334e-05
28097,ESP.10_1_370,37.967528249999994,-0.7053273499999998,44,0.3088710077933984,2,1.5281290352157334e-05
36481,FIN.5.6_1_30,61.4729283,24.356916735402756,53,0.3088963974633252,2,1.5281290352157337e-05
13264,CHE_31,46.8892363,7.4604705,25,0.3089607961491443,2,1.5281290352157337e-05
2909,BGR_424,42.90352875,24.71513573152321,5,0.3090254355134473,2,1.5281290352157334e-05
78187,PRT_768,40.6604526,-7.924983199999999,43,0.3090698082212713,2,5.274096228949419e-07
42013,FRA.1_1_402,45.22043515006926,3.8159998717977506,56,0.3091106280562347,2,4.2617370948314055e-06
70495,NOR.18_1_63,58.58261805,7.809757087995494,13,0.3091893948655256,2,1.5281290352157337e-05
111741,RUS.81_1_83,58.048895499999986,38.7913275,169,0.3092222990525672,2,1.5281290352157334e-05
21369,DEU.1_1_1218,49.38327264103248,8.66187019483618,1,0.309254725702934,2,1.5281290352157337e-05
11576,BUFFER_1328_197,54.63046269999999,59.731416894437295,21,0.3092632564180927,2,1.5281290352157334e-05
93795,RUS.47_1_87,56.309872299999995,43.8800845,139,0.3093728988386308,2,1.1675980953374388e-10
70737,NOR.1_1_76,59.9387199,10.6169859,108,0.3093974213019559,2,1.5281290352157334e-05
124015,UKR.26_1_517,47.20304430000001,34.69841074397648,187,0.3094194261919315,2,5.813407467135111e-06
43884,FRA.4_1_1165,47.60613143747535,1.3258860460788375,55,0.3094639822738386,2,1.5281290352157337e-05
85256,RUS.33_1_408,58.832580199999995,42.54746779999999,124,0.309483897463325,2,1.5281290352157334e-05
122095,UKR.21_1_222,50.6239613,35.10837194999999,185,0.3095078774449877,2,1.5684734414032933e-08
7146,BUFFER_0460_30,55.14800000000001,-1.4131,69,0.3096061965158924,2,1.5281290352157334e-05
80665,RUS.14_1_22,59.8467066,30.347931372680712,129,0.309629725702934,2,5.837990476687195e-11
20607,DEU.15_1_324,54.849144999999986,9.1521028,33,0.3096604714242053,2,1.5281290352157334e-05
122268,UKR.21_1_382,51.48599255,33.695370890110844,185,0.3096770553178484,2,1.649465029798185e-05
50081,GBR.1.48_1_107,53.73935160670189,-2.964311698572425,69,0.3096784382640586,2,1.5281290352157337e-05
113335,SVN_323,46.09982290000001,13.679774899999998,171,0.3097137874388753,2,1.5281290352157337e-05
114688,SWE.20_1_103,59.49328409999998,16.0120499,173,0.3098200297982885,2,1.5281290352157337e-05
95907,RUS.55.31_1_75,57.3040603,56.5499568,141,0.3098346882640586,2,1.5281290352157334e-05
52193,GBR.4_1_2391,51.6750901,-4.9289447,76,0.3099989226772616,2,1.5281290352157337e-05
47237,FRA.9_1_166,48.7541223,-0.0445946,66,0.3100287477078239,2,1.5281290352157337e-05
27662,DNK_754,55.96100435,12.019146662510291,15,0.3100556387530562,2,5.837990476687195e-11
71305,NOR.7_1_161,60.5819741,5.8236322,12,0.3101806425733496,2,1.5281290352157337e-05
49145,GBR.1.2_1_9,51.27362720000001,-2.4788436999999997,72,0.3101941091075794,2,1.5281290352157337e-05
71377,NOR.7_1_322,60.0918051,6.549686199999999,108,0.3101942810207823,2,1.5281290352157337e-05
33096,ESP.5_1_855,40.4367187,-5.694636899999999,50,0.31021035299511,2,1.528129035215734e-05
