original_id,lat,lon,seamless_mavg_global,seamless_mavg_local,rank_global,rank_local,adap_betweenness_frac_global,adap_betweenness_frac_local,rank_disagreement
FRA.8_1_319,48.680314499999994,2.243424399999999,0.6754515892420537,0.6612089416058393,382.0,384.0,0.7187926344743276,0.6774452554744526,False
FRA.8_1_32,48.54472779999999,2.3103082999999995,0.699332094284841,0.6800273722627737,418.0,409.0,0.7330022921760391,0.649014598540146,False
FRA.8_1_320,48.7111164,2.2641284999999995,0.2945495950488997,0.2852299270072992,99.0,96.0,0.2396677872860635,0.1240510948905109,False
FRA.8_1_321,48.7079009,2.2618915,0.5923405600550121,0.5876861313868614,305.0,306.0,0.5507192848410757,0.6604197080291971,False
FRA.8_1_322,48.676371185309726,2.1794965833669613,0.5504813837102689,0.52525,240.0,227.0,0.6176784077017115,0.647956204379562,False
FRA.8_1_323,48.6737484,2.1709265804479205,0.1507041144559902,0.1703330291970802,57.0,61.0,0.3037944682151589,0.1308029197080292,False
FRA.8_1_324,48.7190765,2.0520989000000003,0.6873910834352077,0.6732837591240874,395.0,396.0,0.6971476925427872,0.6293978102189781,False
FRA.8_1_325,48.766306583817475,2.2302731473099575,0.7140165800733494,0.697625,440.0,438.0,0.6474742512224938,0.6119708029197081,False
FRA.8_1_33,48.550205299999995,2.3126486,0.5609417061430318,0.5453795620437957,251.0,243.0,0.7120094743276283,0.6518613138686131,False
FRA.8_1_330,48.6078197,2.5895757999999995,0.6549089051039119,0.6249324817518247,335.0,323.0,0.360335727383863,0.6173357664233576,False
FRA.8_1_331,48.561814299999995,2.6513504999999995,0.5005384015892419,0.583043795620438,211.0,304.0,0.432838401589242,0.6812591240875912,False
FRA.8_1_332,48.60850779999999,2.5848808985347507,0.1016692848410757,0.1162025547445255,41.0,40.0,0.2559019712713936,0.1948905109489051,False
FRA.8_1_333,48.61413014999999,2.574209159956142,0.7207677261613691,0.7075547445255473,484.0,487.0,0.7413088325183373,0.6381204379562043,False
FRA.8_1_334,48.5980632,2.6051121,0.5842463057762834,0.5797445255474452,298.0,301.0,0.6716938416870415,0.6246897810218978,False
FRA.8_1_335,48.5652838,2.6647798999999996,0.6594338210574571,0.6765346715328466,353.0,404.0,0.4460420996332517,0.6480291970802919,False
FRA.8_1_336,48.544838899999995,2.3101111,0.6979153346577015,0.6735465328467152,417.0,397.0,0.7397143948655257,0.6582116788321167,False
FRA.8_1_34,48.5506681,2.312885399999999,0.5679042519865525,0.5482554744525546,259.0,249.0,0.7347351772616136,0.6637956204379561,False
