original_id,lat,lon,seamless_mavg_global,seamless_mavg_local,rank_global,rank_local,adap_betweenness_frac_global,adap_betweenness_frac_local,rank_disagreement
52772,38.0289597,-122.1031305,0.6867816187931419,0.639174074074074,100.0,82.0,0.7025585894010243,0.6432592592592593,False
52797,37.6863815,-122.1021766,0.5541056279225117,0.5646592592592594,62.0,66.0,0.6540290302827879,0.6260740740740741,False
52872,37.7630025,-122.2143118,0.0633226661656646,0.0708518518518518,7.0,7.0,0.1269779837452683,0.074074074074074,False
52896,37.942586,-122.3905568,0.7318490174794032,0.721062962962963,133.0,119.0,0.7150161433979069,0.6751111111111111,False
52931,37.9632036,-122.0522625,0.6099828476397239,0.7040074074074075,80.0,108.0,0.7028803440213761,0.6197777777777778,False
53047,37.798803,-122.288374,0.2973002184925406,0.2713740740740741,25.0,22.0,0.4215764863059452,0.2762222222222222,False
53104,37.6537825,-122.4031024,0.7230562931418393,0.7191814814814815,119.0,116.0,0.7133254008016032,0.6597037037037038,False
53138,37.615707,-122.4398977,0.3674206398908929,0.351937037037037,34.0,35.0,0.3853621131151191,0.6859259259259259,False
53159,37.77935,-122.2927172,0.4254340416945001,0.3998296296296296,44.0,41.0,0.345938126252505,0.4082962962962962,False
53590,37.6917546,-122.4559335,0.686848843520374,0.6938592592592594,101.0,98.0,0.7121971721220218,0.6640740740740741,False
53622,37.7887057,-122.2898597,0.4302798652861279,0.4103481481481482,45.0,44.0,0.3609914272990425,0.4531851851851852,False
53705,37.6802083,-122.1262304,0.6627679316967268,0.6507851851851852,94.0,89.0,0.6681140057893565,0.6296296296296297,False
53735,37.722393,-122.1616491,0.7216376155087953,0.7194851851851852,116.0,117.0,0.7183170507682031,0.6920000000000001,False
53805,37.550471,-122.071001,0.5552769288577155,0.5378111111111111,64.0,62.0,0.7209246270318416,0.6346666666666667,False
53820,37.5570682,-122.057873,0.5844711575929638,0.5891481481481482,75.0,75.0,0.7325907370296149,0.6228148148148148,False
54119,37.4688946,-122.4301796,0.6721083277666444,0.6719925925925926,96.0,96.0,0.5840828879982187,0.6437037037037038,False
54120,37.8474173,-122.2286543,0.3879520220997551,0.3723370370370371,37.0,38.0,0.4608727176575373,0.6753333333333333,False
54200,37.5517035,-122.2926347,0.5829647419839679,0.5635111111111112,72.0,65.0,0.7093672066354932,0.6718518518518519,False
