label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
US Power Grid,adap_betweenness,,8960,0.1246938321086617,0.000953573814295211,7.303966099183611e-05,7.303966099183614e-06,0.000887469383210817,5.244054930017781e-05,5.2440549300177836e-06,100
US Power Grid,adap_betweenness,,9030,0.1256680026720107,0.000934368737474906,6.959822971940712e-05,6.959822971940712e-06,0.0008732743264305901,4.8668347894023806e-05,4.866834789402383e-06,100
US Power Grid,adap_betweenness,,9100,0.1266421732353596,0.000919199510131331,6.960820758754001e-05,6.960820758754001e-06,0.0008613059452237309,5.251659713933109e-05,5.251659713933109e-06,100
US Power Grid,adap_betweenness,,9170,0.1276163437987085,0.000897489423290982,7.457736438457473e-05,7.457736438457472e-06,0.0008389000222667049,5.591514987054889e-05,5.591514987054888e-06,100
US Power Grid,adap_betweenness,,9240,0.1285905143620574,0.000882876864840746,7.327605149453349e-05,7.3276051494533455e-06,0.000825539968826495,5.314554531888377e-05,5.3145545318883786e-06,100
US Power Grid,adap_betweenness,,9310,0.1295646849254063,0.000858800935203699,6.549348183938551e-05,6.549348183938548e-06,0.000809257403696236,4.950528564046675e-05,4.950528564046675e-06,100
US Power Grid,adap_betweenness,,9380,0.1305388554887553,0.000837090848363347,6.243753857482193e-05,6.243753857482193e-06,0.000792696504119299,4.7138737240356845e-05,4.713873724035684e-06,100
US Power Grid,adap_betweenness,,9450,0.1315130260521042,0.000831245824983255,6.454752583794944e-05,6.454752583794943e-06,0.0007814239590291169,4.084418447338999e-05,4.0844184473389994e-06,100
US Power Grid,adap_betweenness,,9520,0.1324871966154531,0.0008060565575595149,5.6284792420348704e-05,5.628479242034869e-06,0.0007574871966154061,3.91258975241643e-05,3.91258975241643e-06,100
US Power Grid,adap_betweenness,,9590,0.133461367178802,0.000795201514139339,5.492463564857422e-05,5.492463564857426e-06,0.0007456579826318869,3.826261502132054e-05,3.826261502132056e-06,100
