label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
EU Power Grid,adap_betweenness,,14820,0.1132334963325183,0.0008167023227383351,6.702296160787712e-05,6.702296160787713e-06,0.0007658924205378561,4.943466158750103e-05,4.943466158750102e-06,100
EU Power Grid,adap_betweenness,,14950,0.1142267726161369,0.000801039119804352,6.54185393988486e-05,6.541853939884861e-06,0.000753056234718788,4.600171925376676e-05,4.600171925376673e-06,100
EU Power Grid,adap_betweenness,,15080,0.1152200488997554,0.0007816320293398101,6.554263457116329e-05,6.554263457116328e-06,0.0007354828850855361,4.585149511209206e-05,4.5851495112092045e-06,100
EU Power Grid,adap_betweenness,,15210,0.116213325183374,0.000760926039119764,6.106770105714642e-05,6.106770105714643e-06,0.000718444376528076,4.356758963869213e-05,4.3567589638692115e-06,100
EU Power Grid,adap_betweenness,,15340,0.1172066014669926,0.0007467145476772211,5.823815484705388e-05,5.823815484705386e-06,0.000707594743276243,4.099355151567475e-05,4.0993551515674745e-06,100
EU Power Grid,adap_betweenness,,15470,0.1181998777506112,0.000729905256723678,5.288488425934997e-05,5.2884884259349974e-06,0.0006885696821515461,4.121426690012669e-05,4.12142669001267e-06,100
EU Power Grid,adap_betweenness,,15600,0.1191931540342298,0.0007172982885085199,5.059201748194649e-05,5.059201748194646e-06,0.000673670537897263,3.492174474946767e-05,3.492174474946764e-06,100
EU Power Grid,adap_betweenness,,15730,0.1201864303178484,0.000699342909535413,4.958158159360376e-05,4.9581581593603775e-06,0.000658389364303135,3.5257843893027023e-05,3.5257843893027023e-06,100
EU Power Grid,adap_betweenness,,15860,0.1211797066014669,0.0006834504889975169,4.7379044127153816e-05,4.7379044127153815e-06,0.000645094743276238,3.3670023547154624e-05,3.3670023547154624e-06,100
EU Power Grid,adap_betweenness,,15990,0.1221729828850855,0.000668933374083088,4.427806298572561e-05,4.427806298572561e-06,0.000631876528117315,3.242535861565839e-05,3.2425358615658377e-06,100
EU Power Grid,adap_betweenness,,16120,0.1231662591687041,0.000661445599021962,4.628204344214953e-05,4.6282043442149555e-06,0.000625382029339806,3.374210232618986e-05,3.374210232618985e-06,100
EU Power Grid,adap_betweenness,,16250,0.1241595354523227,0.000652506112469393,4.747385049045958e-05,4.7473850490459566e-06,0.000614761613691883,3.536413740068762e-05,3.5364137400687613e-06,100
EU Power Grid,adap_betweenness,,16380,0.1251528117359413,0.000638829462102642,4.762137153473902e-05,4.762137153473903e-06,0.000600702933985284,3.367921691906004e-05,3.367921691906004e-06,100
EU Power Grid,adap_betweenness,,16510,0.1261460880195599,0.000627444987775014,4.506879986207839e-05,4.506879986207837e-06,0.00058916564792171,3.413339667808187e-05,3.413339667808184e-06,100
EU Power Grid,adap_betweenness,,16640,0.1271393643031784,0.000614532396087971,4.237091267019802e-05,4.237091267019803e-06,0.000579920537897259,3.2858920264053264e-05,3.285892026405327e-06,100
EU Power Grid,adap_betweenness,,16770,0.128132640586797,0.000606356968215108,4.482267098186117e-05,4.482267098186116e-06,0.000569300122249335,3.497978375984121e-05,3.497978375984122e-06,100
