node,adap_betweenness
767,0.2055006876528117
768,0.7414623319070903
769,0.717752597799511
770,0.7214959504889975
771,0.7527007182151588
772,0.6783270171149144
773,0.4595391962102689
774,0.7552934749388752
775,0.7361809290953545
776,0.20207541259168704
777,0.7362340311735941
778,0.7142164578239608
779,0.7282859107579461
780,0.720137606968215
781,0.4199180929095354
782,0.1689902964547677
783,0.5526967451100244
784,0.12414960268948655
785,0.4467178331295843
786,0.2902536674816626
787,0.7398131112469437
788,0.3424241289731051
789,0.751710803789731
790,0.6851331754278728
791,0.716809672982885
792,0.6791945293398532
793,0.7048954767726161
794,0.6322364761613691
795,0.7359102995110024
796,0.46070392726161363
797,0.7382657396088019
798,0.649715922982885
799,0.733322891198044
800,0.7315401130806846
801,0.7192412133251832
802,0.7350174969437652
803,0.6954459810513447
804,0.4217376222493887
805,0.6894118276283618
806,0.24203675122249388
807,0.5527606204156479
808,0.5221203392420537
809,0.5112371638141809
810,0.7462822432762836
811,0.5964988539119804
812,0.7268699572127139
813,0.7286760391198043
814,0.6980405715158924
815,0.7280085574572126
816,0.7299241289731051
817,0.7602520629584351
818,0.2356496790953545
819,0.7366505959657701
820,0.500392878973105
821,0.5137688722493887
822,0.7179256570904645
823,0.0015007640586797064
824,0.7363951711491441
825,0.4938542940097799
826,0.1492950794621027
827,0.27249518643031784
828,0.7271098716381418
829,0.24238378667481658
830,0.5523940250611247
831,0.7468571974327628
832,0.5215235330073349
833,0.48436071210268944
834,0.5176293551344743
835,0.7247311277506112
836,0.5780096271393642
837,0.6789482732273838
838,0.4429159535452322
839,0.4573772157701711
840,0.7276518948655256
841,0.7075071057457212
842,0.7296565556234718
843,0.3230553942542787
844,0.3813895171149144
845,0.39690991748166254
846,0.5258969284841075
847,0.7171592298288508
848,0.7332339547677261
849,0.7092400672371637
850,0.41437836185819066
851,0.40102139364303174
852,0.7252664272616136
853,0.26342580990220044
854,0.7284977078239608
855,0.6306071210268948
856,0.1798785910757946
857,0.7318500152811735
858,0.4450229981662591
859,0.3310236858190709
860,0.5655581448655256
861,0.6941810819070904
862,0.7586814639364302
863,0.47022127139364295
864,0.7072309749388752
865,0.45706525061124686
866,0.7362593979217603
867,0.5758076864303179
868,0.34525091687041565
869,0.4027458740831295
870,0.34220446210268946
871,0.48636560207823953
872,0.35489043398533004
873,0.33705539425427866
874,0.3308978453545232
875,0.22783404645476768
876,0.2154666106356968
877,0.5212699419315403
878,0.3837079767726161
879,0.40680806845965767
880,0.3897490067237163
881,0.30457503056234714
882,0.3708064639364303
883,0.3601981968215158
884,0.336408771393643
