label,protocol,m,stochastic_id,AUC_S1,AUC_S2,p_LCC_0.5,p_LCC_0.25,p_LCC_0.1,p_LCC_0.05,max_S2_over_N,p_at_max_S2
EU Power Grid,adap_betweenness,,40,0.010911747754806982,0.004663214224400088,0.0068430054007748535,0.014748113270443123,0.020695006689478868,0.026059126077724846,0.3565403422982884,0.0049663814180929
EU Power Grid,adap_betweenness,,41,0.009756737738913059,0.004274449165532079,0.00708585258118058,0.012295441033872121,0.017971881601051103,0.02357342493178831,0.3571210268948654,0.0049663814180929
EU Power Grid,adap_betweenness,,42,0.010628647317705634,0.004642336297625675,0.006226929300294932,0.014125877049767798,0.017515087879512784,0.02667050527856408,0.4305012224938875,0.0049663814180929
EU Power Grid,adap_betweenness,,43,0.01135162616766467,0.004382056625995319,0.007457082793492747,0.014559930153855294,0.019477235408173494,0.028024580859238344,0.3651971271393642,0.0059596577017114
EU Power Grid,adap_betweenness,,44,0.010367274799308449,0.004880948764261161,0.006401113827764111,0.013673543026535435,0.019021794702829404,0.026382209805604063,0.3687652811735941,0.0049663814180929
EU Power Grid,adap_betweenness,,45,0.010239897437264939,0.004409476454943306,0.007329969862391444,0.013505178532756191,0.01903523825474055,0.026435014278497197,0.4184825794621026,0.0049663814180929
EU Power Grid,adap_betweenness,,46,0.011045644251383085,0.004161415417303063,0.008108103797839857,0.01352996757666901,0.01898358847521052,0.02825976899366948,0.3548059290953544,0.0059596577017114
EU Power Grid,adap_betweenness,,47,0.010237696565303989,0.0043937288366020085,0.006684309754088808,0.013950980663368182,0.01822988389154994,0.02602566115609786,0.4188187652811735,0.0049663814180929
EU Power Grid,adap_betweenness,,48,0.010780484715370332,0.004543752412202359,0.005947319192931448,0.013567073820998971,0.01864324762062624,0.027488595840317674,0.3672371638141809,0.0059596577017114
EU Power Grid,adap_betweenness,,49,0.010627319205315393,0.004444272999567329,0.007100747962337593,0.014129168428405935,0.019071043662451333,0.025978401524215745,0.4186735941320293,0.0059596577017114
EU Power Grid,adap_betweenness,,50,0.009911846087664569,0.004455262180944762,0.007104611752210211,0.013036451210436277,0.018116948520399526,0.024811742346003345,0.3695599022004889,0.0049663814180929
EU Power Grid,adap_betweenness,,51,0.01063415708682166,0.0040191783749162985,0.006502045111630336,0.014434271284707896,0.01887136312840625,0.02461313747058608,0.3551726772616136,0.0059596577017114
EU Power Grid,adap_betweenness,,52,0.010420816701668839,0.0040734488417879045,0.005947521330633894,0.012729192634674013,0.016795510417061718,0.025407078212381716,0.4289883863080684,0.0059596577017114
EU Power Grid,adap_betweenness,,53,0.009841425774127758,0.004182733518469647,0.007097680040982768,0.012376480014778063,0.018187651182612886,0.025757497510988863,0.3696592298288508,0.0049663814180929
EU Power Grid,adap_betweenness,,54,0.00994303016658716,0.004444204696644394,0.007085435077225706,0.011906041502631387,0.019019427764350026,0.02555789429845001,0.3573808068459657,0.0049663814180929
EU Power Grid,adap_betweenness,,55,0.009795951205886298,0.004366802306541811,0.007072965717217141,0.012496050676481183,0.018001828748149065,0.024092040701527626,0.3567542787286063,0.0049663814180929
EU Power Grid,adap_betweenness,,56,0.01117888048637092,0.004586904681064332,0.0073408467880829815,0.014352664626951728,0.02051057097655685,0.027404798961687918,0.4178942542787285,0.0059596577017114
EU Power Grid,adap_betweenness,,57,0.010016341970527826,0.004212908231975669,0.006973948608481057,0.013503529552914974,0.01789901813856887,0.02899013069363883,0.3694682151589242,0.0049663814180929
EU Power Grid,adap_betweenness,,58,0.010533744200906648,0.004042128157019465,0.005947725819578091,0.011843069874693624,0.020391771765857252,0.026387721916779936,0.3571133863080684,0.0059596577017114
EU Power Grid,adap_betweenness,,59,0.009971004008132226,0.004236207117907128,0.006198562767541986,0.014045939094277765,0.016220017302716504,0.02455959765914367,0.3565174205378972,0.0049663814180929
EU Power Grid,adap_betweenness,,60,0.010336811695683411,0.00462479003564733,0.007110156102411572,0.014264580474365057,0.018489872448547138,0.029333350673672095,0.3691167481662591,0.0049663814180929
EU Power Grid,adap_betweenness,,61,0.009471656517046866,0.004392408313425432,0.004935563592496957,0.011370768755266351,0.01818754500068849,0.02458793524997887,0.4747172982885085,0.0049663814180929
EU Power Grid,adap_betweenness,,62,0.010115434333266275,0.004372554930494923,0.007100692351634725,0.012355211703534619,0.01793650918429842,0.026948358247216635,0.3597799511002444,0.0049663814180929
EU Power Grid,adap_betweenness,,63,0.010141601941960628,0.0041416227480818,0.0080390205130049,0.013378026315626106,0.018112823190805233,0.026515600222386464,0.3568536063569681,0.0049663814180929
EU Power Grid,adap_betweenness,,64,0.009626279156124223,0.004128827333853645,0.007100019207195609,0.011809890608792544,0.018107150987297812,0.0262386556711284,0.3572203545232273,0.0049663814180929
